Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,EmissionsPenalty,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,2,NDCcond,E5INDCEM_PROD,,,,2015,1.8539,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2016,1.8526,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2017,1.9733,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2018,1.9978,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2019,2.0226,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2020,2.0477,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2021,2.0732,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2022,2.099,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2023,2.1251,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2024,2.1515,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2025,2.1782,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2026,2.2053,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2027,2.2327,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2028,2.2605,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2029,2.2886,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2030,2.317,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2031,2.3458,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2032,2.375,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2033,2.4045,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2034,2.4344,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2035,2.4647,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2036,2.4953,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2037,2.5263,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2038,2.5577,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2039,2.5895,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2040,2.6217,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2041,2.6543,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2042,2.6873,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2043,2.7207,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2044,2.7545,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2045,2.7887,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2046,2.8234,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2047,2.8585,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2048,2.894,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2049,2.93,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5INDCEM_PROD,,,,2050,2.9664,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5IPPULIME_PROD,,,,2015,0.0025,,,,,,,,,,,,,,,,,,,,,,
0,2,NDCcond,E5IPPULIME_PROD,,,,2016,0.0022,,,,,,,,,,,,,,,,,,,,,,
